,NOx State,PM State,PM2.5 Scaled µg/m³,PM10 Scaled µg/m³,Pressure mbar,Humidity %RH,Temperature C,Datetime,HourOfDay,DayOfWeek,DayOfMonth,Month,Day,precip,windgust,windspeed,winddir,cloudcover,visibility,conditions,icon,NO µg/m3,NO2 µg/m3,NOx µg/m3
128,OK,OK,3.39,4.71,991.2,84.9,7.65,2022-11-18 08:00:00,8,4,30,30,18,0.077,29.5,16.4,259.0,70.1,14.1,"Rain, Partially cloudy",rain,14.344399999999998,27.3875,56.49525
129,OK,OK,3.49,4.85,991.5,84.88,8.7,2022-11-18 09:00:00,9,4,30,30,18,0.0,27.7,18.4,262.0,31.9,11.7,Partially cloudy,partly-cloudy-day,11.655999999999999,24.35,49.113
130,OK,OK,3.18,4.93,992.65,82.5,10.23,2022-11-18 10:00:00,10,4,30,30,18,0.0,31.7,20.9,263.0,30.8,12.6,Partially cloudy,partly-cloudy-day,2.6695999999999995,20.425,33.966
131,OK,OK,2.77,4.36,993.3,80.73,11.95,2022-11-18 11:00:00,11,4,30,30,18,0.0,27.7,22.2,263.0,18.5,14.1,Clear,clear-day,2.8011999999999997,16.8625,28.630125000000003
132,OK,OK,2.09,3.59,993.58,75.75,14.28,2022-11-18 12:00:00,12,4,30,30,18,0.0,29.5,22.2,270.0,18.5,13.1,Clear,clear-day,0.752,15.0,23.695875
133,OK,OK,1.86,2.83,994.1,72.75,13.4,2022-11-18 13:00:00,13,4,30,30,18,0.0,29.5,21.4,286.0,57.1,13.1,Partially cloudy,partly-cloudy-day,0.5451999999999999,14.5625,22.83525
134,OK,OK,1.49,2.61,995.3,74.35,12.1,2022-11-18 14:00:00,14,4,30,30,18,0.0,25.9,19.7,277.0,69.2,13.6,Partially cloudy,partly-cloudy-day,2.9892,13.55,23.772375
135,OK,OK,2.02,2.96,996.28,75.18,11.73,2022-11-18 15:00:00,15,4,30,30,18,0.0,22.3,15.3,270.0,93.8,14.1,Overcast,cloudy,0.8271999999999999,18.2125,28.6875
136,OK,OK,2.29,3.25,996.35,75.95,11.15,2022-11-18 16:00:00,16,4,30,30,18,0.0,18.4,14.0,280.0,93.8,14.1,Overcast,cloudy,0.9211999999999999,22.0125,34.61625
137,OK,OK,3.44,4.65,996.93,76.68,10.68,2022-11-18 17:00:00,17,4,30,30,18,0.0,18.4,16.2,273.0,93.8,14.1,Overcast,cloudy,0.7143999999999999,22.5875,35.285625
138,OK,OK,5.22,6.44,997.73,77.13,10.3,2022-11-18 18:00:00,18,4,30,30,18,0.0,18.4,12.5,279.0,100.0,14.1,Overcast,cloudy,1.0152,21.7625,34.329375
139,OK,OK,4.73,6.66,998.4,77.53,9.95,2022-11-18 19:00:00,19,4,30,30,18,0.0,18.4,11.9,284.0,100.0,14.1,Overcast,cloudy,1.7296,19.9375,32.263875000000006
140,OK,OK,4.87,6.74,999.58,77.25,9.65,2022-11-18 20:00:00,20,4,30,30,18,0.0,24.1,13.0,290.0,26.8,14.1,Partially cloudy,partly-cloudy-night,0.9964,17.375,27.597375
141,OK,OK,4.44,6.97,1000.28,77.08,9.2,2022-11-18 21:00:00,21,4,30,30,18,0.0,18.4,10.7,296.0,26.8,13.1,Partially cloudy,partly-cloudy-night,1.4476,16.9625,27.425250000000002
142,OK,OK,4.5,6.69,1000.48,77.88,8.75,2022-11-18 22:00:00,22,4,30,30,18,0.0,16.6,11.8,302.0,66.4,13.6,Partially cloudy,partly-cloudy-night,2.5944,16.8125,28.381500000000003
143,OK,OK,4.17,6.44,1001.15,78.28,8.7,2022-11-18 23:00:00,23,4,30,30,18,0.0,14.8,11.8,299.0,100.0,14.1,Overcast,cloudy,2.5004,17.475,29.299500000000002
144,OK,OK,5.4,7.24,1002.08,78.75,8.68,2022-11-19 00:00:00,0,5,30,30,19,0.0,13.0,10.5,304.0,97.2,13.1,Overcast,cloudy,1.0715999999999999,16.8625,26.889750000000003
145,OK,OK,4.53,6.98,1002.53,79.18,8.45,2022-11-19 01:00:00,1,5,30,30,19,0.0,14.8,9.4,304.0,97.2,14.1,Overcast,cloudy,1.692,16.675,27.234
146,OK,OK,5.14,7.24,1002.58,79.93,7.75,2022-11-19 02:00:00,2,5,30,30,19,0.0,13.0,11.0,302.0,97.2,10.2,Overcast,cloudy,0.7143999999999999,16.2625,25.608375000000002
147,OK,OK,4.71,6.66,1002.9,81.48,7.58,2022-11-19 03:00:00,3,5,30,30,19,0.0,16.6,12.3,301.0,100.0,12.6,Overcast,cloudy,3.7224,15.75,27.88425
148,OK,OK,3.37,5.44,1002.7,81.45,7.93,2022-11-19 04:00:00,4,5,30,30,19,0.0,16.6,11.2,296.0,100.0,13.1,Overcast,cloudy,1.8235999999999999,16.1,26.50725
149,OK,OK,3.27,5.45,1003.1,81.48,8.08,2022-11-19 05:00:00,5,5,30,30,19,0.0,16.6,13.9,296.0,100.0,10.9,Overcast,cloudy,1.5415999999999999,16.825000000000003,27.3105
150,OK,OK,3.39,6.06,1003.58,81.3,8.28,2022-11-19 06:00:00,6,5,30,30,19,0.0,14.8,14.2,296.0,100.0,13.6,Overcast,cloudy,5.0196,17.825,32.378625
151,OK,OK,3.17,5.59,1004.23,81.3,8.3,2022-11-19 07:00:00,7,5,30,30,19,0.0,16.6,15.0,300.0,100.0,13.1,Overcast,cloudy,2.3312,16.675,27.865125000000003
152,OK,OK,3.5,6.44,1004.68,81.48,8.35,2022-11-19 08:00:00,8,5,30,30,19,0.0,14.8,14.2,291.0,100.0,14.1,Overcast,cloudy,3.1207999999999996,18.325,31.212000000000003
153,OK,OK,3.46,5.84,1004.58,81.38,8.75,2022-11-19 09:00:00,9,5,30,30,19,0.0,18.4,12.6,306.0,93.8,13.6,Overcast,cloudy,3.4779999999999998,18.4375,31.747500000000006
154,OK,OK,3.13,5.25,1005.13,80.95,9.28,2022-11-19 10:00:00,10,5,30,30,19,0.0,22.3,12.6,299.0,93.8,11.3,Overcast,cloudy,4.1736,17.25,30.63825
155,OK,OK,3.21,5.25,1004.38,79.95,10.08,2022-11-19 11:00:00,11,5,30,30,19,0.0,16.6,14.6,297.0,93.8,13.6,Overcast,cloudy,3.9291999999999994,16.612499999999997,29.414250000000003
156,OK,OK,3.35,5.47,1004.85,78.85,10.58,2022-11-19 12:00:00,12,5,30,30,19,0.0,18.4,14.4,310.0,100.0,13.6,Overcast,cloudy,0.8835999999999999,16.35,25.914375000000003
157,OK,OK,3.53,5.22,1004.78,78.18,10.58,2022-11-19 13:00:00,13,5,30,30,19,0.0,22.3,15.2,300.0,100.0,13.6,Overcast,cloudy,2.5944,16.15,27.367875
158,OK,OK,4.12,5.89,1004.58,78.25,10.58,2022-11-19 14:00:00,14,5,30,30,19,0.0,18.4,14.2,305.0,93.8,14.1,Overcast,cloudy,2.256,16.35,27.3105
159,OK,OK,4.18,5.85,1004.35,76.43,10.98,2022-11-19 15:00:00,15,5,30,30,19,0.0,11.2,12.8,306.0,37.2,14.1,Partially cloudy,partly-cloudy-day,0.6579999999999999,16.725,26.258625000000002
160,OK,OK,4.28,5.81,1004.43,77.38,9.88,2022-11-19 16:00:00,16,5,30,30,19,0.0,11.2,7.6,294.0,67.1,13.6,Partially cloudy,partly-cloudy-day,0.8835999999999999,16.512500000000003,26.163
161,OK,OK,7.36,8.45,1005.03,78.68,9.48,2022-11-19 17:00:00,17,5,30,30,19,0.0,9.4,9.5,283.0,70.1,13.1,Partially cloudy,partly-cloudy-night,0.5451999999999999,21.2875,33.124500000000005
162,OK,OK,9.27,9.65,1005.15,78.85,9.38,2022-11-19 18:00:00,18,5,30,30,19,0.0,7.6,6.0,263.0,65.8,13.1,Partially cloudy,partly-cloudy-night,2.8575999999999997,24.0875,39.760875
163,OK,OK,13.27,12.85,1004.85,78.25,8.8,2022-11-19 19:00:00,19,5,30,30,19,0.0,13.0,6.6,280.0,30.8,12.1,Partially cloudy,partly-cloudy-night,2.9328,25.837500000000002,42.514875
164,OK,OK,19.49,17.78,1004.5,79.73,7.1,2022-11-19 20:00:00,20,5,30,30,19,0.0,7.6,3.8,272.0,18.5,11.7,Clear,clear-night,5.715199999999999,29.55,51.0255
165,OK,OK,19.01,17.7,1004.65,82.35,6.0,2022-11-19 21:00:00,21,5,30,30,19,0.0,7.6,2.7,214.0,10.7,12.1,Clear,clear-night,18.4804,42.300000000000004,83.49974999999999
166,OK,OK,27.37,24.13,1003.98,83.75,5.33,2022-11-19 22:00:00,22,5,30,30,19,0.0,12.2,1.7,160.0,68.7,10.0,Partially cloudy,partly-cloudy-night,25.9816,39.55,86.961375
167,OK,OK,36.34,31.0,1003.6,85.55,5.15,2022-11-19 23:00:00,23,5,30,30,19,0.0,7.6,3.8,164.0,70.9,10.8,Partially cloudy,partly-cloudy-night,68.8832,46.6875,141.48675
168,OK,OK,31.0,26.44,1003.4,86.25,5.5,2022-11-20 00:00:00,0,6,30,30,20,0.0,11.2,5.6,145.0,71.9,11.8,Partially cloudy,partly-cloudy-night,38.6904,41.1625,102.337875
169,OK,OK,19.77,17.92,1003.08,86.15,5.85,2022-11-20 01:00:00,1,6,30,30,20,0.0,11.2,5.4,113.0,71.9,13.6,Partially cloudy,partly-cloudy-night,15.227999999999998,37.875,73.44
170,OK,OK,11.34,11.06,1001.48,84.65,6.43,2022-11-20 02:00:00,2,6,30,30,20,0.0,13.0,5.1,113.0,80.3,14.1,Partially cloudy,partly-cloudy-night,9.738399999999999,31.1375,57.528
171,OK,OK,6.02,7.01,1001.18,82.95,7.0,2022-11-20 03:00:00,3,6,30,30,20,0.0,14.8,6.5,182.0,92.7,20.7,Overcast,cloudy,3.7224,26.0,43.566750000000006
172,OK,OK,5.23,6.65,1000.08,84.45,7.1,2022-11-20 04:00:00,4,6,30,30,20,0.049,20.5,7.1,162.0,97.2,10.5,"Rain, Overcast",rain,2.8764,19.475,32.722875
173,OK,OK,6.0,6.92,999.63,86.53,7.2,2022-11-20 05:00:00,5,6,30,30,20,0.119,13.0,8.8,145.0,91.0,6.6,"Rain, Overcast",rain,9.2496,21.099999999999998,41.6925
174,OK,OK,5.92,6.82,998.8,87.28,7.5,2022-11-20 06:00:00,6,6,30,30,20,0.784,22.3,9.1,151.0,97.2,5.2,"Rain, Overcast",rain,7.3884,23.725,43.834500000000006
175,OK,OK,8.33,7.63,998.08,87.65,7.68,2022-11-20 07:00:00,7,6,30,30,20,0.282,22.3,7.3,224.0,91.0,4.6,"Rain, Overcast",rain,1.2408,20.325000000000003,32.359500000000004
176,OK,OK,8.16,6.77,998.83,87.68,7.68,2022-11-20 08:00:00,8,6,30,30,20,2.848,22.3,6.4,297.0,91.0,9.6,"Rain, Overcast",rain,8.648,19.85,39.168
177,OK,OK,8.76,7.91,999.13,88.78,8.23,2022-11-20 09:00:00,9,6,30,30,20,2.37,25.9,12.9,285.0,79.8,10.5,"Rain, Partially cloudy",rain,4.2863999999999995,17.0375,30.40875
178,OK,OK,6.42,9.79,999.0,87.08,9.25,2022-11-20 10:00:00,10,6,30,30,20,0.019,29.5,12.9,281.0,27.7,11.1,"Rain, Partially cloudy",rain,1.5979999999999999,17.375,28.209375
179,OK,OK,5.29,11.27,998.78,85.33,10.65,2022-11-20 11:00:00,11,6,30,30,20,0.0,25.9,17.9,274.0,2.7,11.1,Clear,clear-day,1.0152,15.5625,24.843375
180,OK,OK,4.76,9.76,999.15,79.15,12.83,2022-11-20 12:00:00,12,6,30,30,20,0.0,29.5,25.3,277.0,2.7,10.8,Clear,clear-day,0.8648,14.1625,22.548375
181,OK,OK,4.56,9.01,999.3,74.4,12.85,2022-11-20 13:00:00,13,6,30,30,20,0.0,38.9,27.4,276.0,32.5,11.2,Partially cloudy,partly-cloudy-day,0.5264,10.4375,16.48575
182,OK,OK,5.38,10.2,998.75,74.08,11.53,2022-11-20 14:00:00,14,6,30,30,20,0.0,33.5,17.5,276.0,72.6,12.1,Partially cloudy,partly-cloudy-day,0.4888,11.75,18.47475
183,OK,OK,5.67,9.94,998.83,76.75,10.43,2022-11-20 15:00:00,15,6,30,30,20,0.0,24.1,17.1,270.0,91.0,12.1,Overcast,cloudy,0.752,15.075000000000001,23.829750000000004
184,OK,OK,5.3,8.35,998.98,78.63,9.3,2022-11-20 16:00:00,16,6,30,30,20,0.203,16.6,14.3,264.0,79.8,11.6,"Rain, Partially cloudy",rain,2.2748,17.25,28.706625000000003
185,OK,OK,3.67,5.35,999.63,79.25,8.83,2022-11-20 17:00:00,17,6,30,30,20,0.096,22.3,16.4,270.0,74.7,11.8,"Rain, Partially cloudy",rain,0.3948,17.675,27.444375
186,OK,OK,3.79,5.32,1000.1,80.1,7.68,2022-11-20 18:00:00,18,6,30,30,20,0.0,22.3,15.3,276.0,18.5,14.1,Clear,clear-night,0.9964,17.849999999999998,28.324125000000002
187,OK,OK,4.74,5.36,1000.2,81.28,6.58,2022-11-20 19:00:00,19,6,30,30,20,0.077,31.7,14.8,280.0,18.5,14.1,Rain,rain,2.1243999999999996,18.15,29.930625000000003
188,OK,OK,5.1,5.85,1000.68,82.38,5.83,2022-11-20 20:00:00,20,6,30,30,20,0.0,27.7,15.6,261.0,0.0,14.1,Clear,clear-night,2.4252,19.875,32.875875
189,OK,OK,6.25,6.75,1001.33,83.63,5.05,2022-11-20 21:00:00,21,6,30,30,20,0.093,24.1,11.6,265.0,0.0,14.1,Rain,rain,5.094799999999999,19.5125,35.017875
190,OK,OK,7.28,8.51,1000.33,85.0,4.3,2022-11-20 22:00:00,22,6,30,30,20,0.0,18.4,11.3,245.0,0.0,14.1,Clear,clear-night,5.9408,22.025000000000002,39.74175
191,OK,OK,6.94,8.64,1000.75,86.18,4.48,2022-11-20 23:00:00,23,6,30,30,20,0.0,14.8,7.0,248.0,61.7,13.6,Partially cloudy,partly-cloudy-night,2.7447999999999997,22.05,36.52875
192,OK,OK,6.69,9.41,999.8,86.33,4.45,2022-11-21 00:00:00,0,0,30,30,21,0.0,20.5,9.2,232.0,66.8,13.1,Partially cloudy,partly-cloudy-night,3.3087999999999997,23.650000000000002,39.5505
193,OK,OK,6.55,10.22,999.05,87.0,4.58,2022-11-21 01:00:00,1,0,30,30,21,0.0,16.6,7.3,235.0,70.9,12.1,Partially cloudy,partly-cloudy-night,2.3312,23.3125,38.058749999999996
194,OK,OK,6.66,10.5,998.25,86.45,4.58,2022-11-21 02:00:00,2,0,30,30,21,0.0,14.8,3.8,176.0,69.9,11.8,Partially cloudy,partly-cloudy-night,5.64,19.8625,36.108
195,OK,OK,7.28,11.32,997.25,86.63,4.05,2022-11-21 03:00:00,3,0,30,30,21,0.0,13.0,5.3,223.0,71.9,12.1,Partially cloudy,partly-cloudy-night,6.8056,17.4375,33.5835
196,OK,OK,7.71,11.98,995.58,87.4,3.65,2022-11-21 04:00:00,4,0,30,30,21,0.0,9.4,3.8,103.0,66.8,11.2,Partially cloudy,partly-cloudy-night,5.9408,21.325,38.67075
197,OK,OK,7.2,12.6,993.9,88.43,3.55,2022-11-21 05:00:00,5,0,30,30,21,0.0,11.2,8.1,94.0,34.9,11.4,Partially cloudy,partly-cloudy-night,7.0123999999999995,22.925,42.208875
198,OK,OK,7.88,13.19,993.2,89.05,4.2,2022-11-21 06:00:00,6,0,30,30,21,0.0,20.5,4.9,88.0,61.7,11.1,Partially cloudy,partly-cloudy-night,14.344399999999998,35.699999999999996,69.19425
199,OK,OK,8.51,13.39,991.63,88.85,4.83,2022-11-21 07:00:00,7,0,30,30,21,0.0,20.5,11.2,99.0,79.8,10.5,Partially cloudy,partly-cloudy-night,32.824799999999996,40.324999999999996,95.07037500000001
200,OK,OK,8.56,13.28,990.4,88.45,5.48,2022-11-21 08:00:00,8,0,30,30,21,0.0,22.3,11.9,113.0,81.8,11.8,Partially cloudy,partly-cloudy-day,50.06439999999999,43.962500000000006,118.17337500000001
201,OK,OK,6.9,12.41,988.55,88.25,6.38,2022-11-21 09:00:00,9,0,30,30,21,0.0,20.5,14.1,113.0,61.7,11.3,Partially cloudy,partly-cloudy-day,24.101599999999998,40.287499999999994,86.17725000000002
202,OK,OK,6.91,12.74,986.88,87.7,7.33,2022-11-21 10:00:00,10,0,30,30,21,0.0,27.7,15.1,119.0,86.0,10.7,Partially cloudy,partly-cloudy-day,21.15,38.3,80.114625
203,OK,OK,8.81,14.96,984.9,87.95,7.73,2022-11-21 11:00:00,11,0,30,30,21,0.062,25.9,17.3,127.0,100.0,8.9,"Rain, Overcast",rain,20.266399999999997,42.15,85.08712500000001
204,OK,OK,7.69,13.74,981.83,88.7,8.28,2022-11-21 12:00:00,12,0,30,30,21,1.421,35.3,20.8,112.0,93.8,7.8,"Rain, Overcast",rain,12.483199999999998,30.1875,58.885875
205,OK,OK,4.87,8.63,980.25,87.33,8.8,2022-11-21 13:00:00,13,0,30,30,21,0.107,42.5,24.5,135.0,91.0,8.1,"Rain, Overcast",rain,6.8431999999999995,21.9375,40.525875000000006
206,OK,OK,2.8,4.62,978.55,85.5,8.13,2022-11-21 14:00:00,14,0,30,30,21,0.254,51.8,30.3,141.0,93.8,8.6,"Rain, Overcast",rain,5.4708,20.975,37.65712500000001
207,OK,OK,3.71,5.9,975.75,86.85,7.58,2022-11-21 15:00:00,15,0,30,30,21,0.175,42.5,26.3,115.0,93.8,9.6,"Rain, Overcast",rain,7.2943999999999996,25.5375,46.47375
208,OK,OK,6.44,6.49,974.45,88.25,7.53,2022-11-21 16:00:00,16,0,30,30,21,0.29,38.9,21.0,110.0,93.8,5.4,"Rain, Overcast",rain,12.2764,30.175,58.656375000000004
209,OK,OK,3.76,3.82,974.58,88.28,7.68,2022-11-21 17:00:00,17,0,30,30,21,0.472,51.8,24.3,242.0,91.0,10.5,"Rain, Overcast",rain,4.512,23.375,40.334625
210,OK,OK,1.67,3.05,975.53,86.85,7.18,2022-11-21 18:00:00,18,0,30,30,21,1.817,53.6,37.3,266.0,100.0,14.1,"Rain, Overcast",rain,6.3355999999999995,17.5875,33.354000000000006
211,OK,OK,3.19,6.16,976.05,85.68,7.03,2022-11-21 19:00:00,19,0,30,30,21,0.0,48.2,30.1,256.0,41.1,13.6,Partially cloudy,partly-cloudy-night,1.88,17.2625,28.305000000000003
212,OK,OK,3.98,7.68,976.43,84.03,6.35,2022-11-21 20:00:00,20,0,30,30,21,0.077,50.0,28.4,247.0,19.5,13.1,Rain,rain,10.3964,17.862499999999997,37.886625
213,OK,OK,4.01,7.78,977.48,83.8,5.85,2022-11-21 21:00:00,21,0,30,30,21,0.0,35.3,28.3,249.0,0.0,13.1,Clear,clear-night,7.8020000000000005,17.7375,35.075250000000004
214,OK,OK,3.92,7.38,978.43,84.08,5.7,2022-11-21 22:00:00,22,0,30,30,21,0.0,33.5,24.3,239.0,0.0,13.6,Clear,clear-night,9.117999999999999,18.15,37.045125000000006
215,OK,OK,3.67,6.23,978.38,84.0,5.4,2022-11-21 23:00:00,23,0,30,30,21,0.019,29.5,22.1,244.0,0.0,13.1,Rain,rain,2.2935999999999996,17.8375,29.624625
216,OK,OK,2.93,5.72,978.13,84.53,5.3,2022-11-22 00:00:00,0,1,30,30,22,0.064,25.9,21.8,238.0,55.5,13.6,"Rain, Partially cloudy",rain,0.94,18.6,29.414250000000003
217,OK,OK,2.44,4.98,978.15,84.4,5.53,2022-11-22 01:00:00,1,1,30,30,22,0.0,24.1,20.1,241.0,30.8,14.1,Partially cloudy,partly-cloudy-night,1.9928,17.6125,28.974375000000002
218,OK,OK,1.85,4.22,978.2,84.08,5.75,2022-11-22 02:00:00,2,1,30,30,22,0.0,24.1,20.8,244.0,62.7,13.6,Partially cloudy,partly-cloudy-night,1.0528,18.0375,28.649250000000002
219,OK,OK,2.09,4.94,977.33,83.2,6.13,2022-11-22 03:00:00,3,1,30,30,22,0.038,25.9,19.5,232.0,71.9,14.1,"Rain, Partially cloudy",rain,2.5756,18.225,30.523500000000002
220,OK,OK,2.25,5.91,977.95,83.48,5.8,2022-11-22 04:00:00,4,1,30,30,22,0.0,24.1,20.1,241.0,70.9,14.1,Partially cloudy,partly-cloudy-night,0.5076,17.549999999999997,27.367875
221,OK,OK,2.14,4.74,978.53,84.15,5.63,2022-11-22 05:00:00,5,1,30,30,22,0.0,22.3,15.5,238.0,71.9,14.1,Partially cloudy,partly-cloudy-night,3.7975999999999996,18.1,31.537125
222,OK,OK,1.63,3.04,978.78,84.63,5.45,2022-11-22 06:00:00,6,1,30,30,22,0.0,18.4,16.2,245.0,70.9,14.1,Partially cloudy,partly-cloudy-night,3.4779999999999998,21.0125,35.68725
223,OK,OK,2.3,3.99,979.33,85.28,5.15,2022-11-22 07:00:00,7,1,30,30,22,0.0,18.4,15.2,251.0,16.1,14.1,Clear,clear-night,6.8431999999999995,23.1625,42.400125
224,OK,OK,2.8,4.6,979.4,86.68,4.93,2022-11-22 08:00:00,8,1,30,30,22,0.0,18.4,15.2,247.0,40.1,14.1,Partially cloudy,partly-cloudy-day,10.415199999999999,27.137500000000003,52.115625
225,OK,OK,4.5,5.29,980.2,87.68,5.45,2022-11-22 09:00:00,9,1,30,30,22,0.0,18.4,13.8,251.0,55.5,13.6,Partially cloudy,partly-cloudy-day,14.118799999999998,27.525,56.476125
226,OK,OK,4.67,4.95,979.65,87.3,7.0,2022-11-22 10:00:00,10,1,30,30,22,0.0,22.3,17.2,254.0,46.8,13.1,Partially cloudy,partly-cloudy-day,15.9236,22.8375,51.14025
227,OK,OK,3.31,4.45,979.63,85.73,8.88,2022-11-22 11:00:00,11,1,30,30,22,0.0,25.9,16.1,258.0,46.8,14.1,Partially cloudy,partly-cloudy-day,9.569199999999999,21.775000000000002,43.0695
228,OK,OK,3.33,4.43,979.75,81.1,11.33,2022-11-22 12:00:00,12,1,30,30,22,0.0,20.5,13.1,262.0,53.0,13.6,Partially cloudy,partly-cloudy-day,2.5944,19.8375,32.990625
229,OK,OK,2.74,4.0,980.2,76.13,12.95,2022-11-22 13:00:00,13,1,30,30,22,0.0,22.3,14.8,281.0,54.0,13.6,Partially cloudy,partly-cloudy-day,0.9964,15.649999999999999,24.958125000000003
230,OK,OK,2.29,3.54,980.9,73.6,13.05,2022-11-22 14:00:00,14,1,30,30,22,0.0,14.8,12.0,284.0,37.2,13.6,Partially cloudy,partly-cloudy-day,0.7332,13.975,22.127625000000002
231,OK,OK,3.34,4.28,981.4,73.23,11.6,2022-11-22 15:00:00,15,1,30,30,22,0.0,14.8,16.5,277.0,24.7,13.6,Partially cloudy,partly-cloudy-day,0.4888,16.2375,25.340625000000003
232,OK,OK,4.14,4.85,982.3,75.95,9.95,2022-11-22 16:00:00,16,1,30,30,22,0.0,18.4,11.9,280.0,22.6,14.1,Partially cloudy,partly-cloudy-day,1.4852,19.9375,32.01525
233,OK,OK,5.28,5.67,982.73,77.75,8.98,2022-11-22 17:00:00,17,1,30,30,22,0.0,13.0,11.7,268.0,55.5,14.1,Partially cloudy,partly-cloudy-night,0.05639999999999999,29.900000000000002,45.804375
234,OK,OK,7.4,7.32,983.9,79.5,8.18,2022-11-22 18:00:00,18,1,30,30,22,0.0,14.8,11.2,276.0,43.8,14.1,Partially cloudy,partly-cloudy-night,12.0696,35.5875,66.727125
235,OK,OK,9.48,8.69,984.58,80.58,7.75,2022-11-22 19:00:00,19,1,30,30,22,0.0,16.6,11.5,257.0,80.8,14.1,Partially cloudy,partly-cloudy-night,9.794799999999999,35.7125,64.585125
236,OK,OK,12.11,10.85,984.55,80.8,6.68,2022-11-22 20:00:00,20,1,30,30,22,0.0,11.2,7.9,263.0,18.5,13.6,Clear,clear-night,15.1716,35.2625,69.38550000000001
237,OK,OK,17.01,15.24,984.7,83.28,5.43,2022-11-22 21:00:00,21,1,30,30,22,0.0,13.0,8.9,241.0,0.0,12.6,Clear,clear-night,31.959999999999997,43.5875,99.18225000000001
238,OK,OK,20.25,18.28,984.88,84.93,4.85,2022-11-22 22:00:00,22,1,30,30,22,0.0,11.2,6.3,209.0,36.6,10.8,Partially cloudy,partly-cloudy-night,49.782399999999996,44.9375,119.39737500000001
239,OK,OK,24.43,19.5,984.88,86.35,4.65,2022-11-22 23:00:00,23,1,30,30,22,0.0,18.4,6.8,183.0,33.6,10.1,Partially cloudy,partly-cloudy-night,29.328,40.412499999999994,91.66612500000001
240,OK,OK,20.38,16.99,984.8,87.18,4.65,2022-11-23 00:00:00,0,2,30,30,23,0.0,14.8,4.9,180.0,32.5,7.9,Partially cloudy,partly-cloudy-night,13.573599999999999,34.7,66.89925
241,OK,OK,14.37,12.69,984.5,87.9,4.63,2022-11-23 01:00:00,1,2,30,30,23,0.0,18.4,5.1,178.0,46.6,6.1,Partially cloudy,partly-cloudy-night,3.2148,26.425,43.700625
242,OK,OK,11.24,10.19,984.2,88.0,4.73,2022-11-23 02:00:00,2,2,30,30,23,0.0,16.6,5.5,148.0,89.0,8.6,Partially cloudy,partly-cloudy-night,7.933599999999999,27.6125,50.317875
243,OK,OK,7.6,8.06,983.18,88.6,4.63,2022-11-23 03:00:00,3,2,30,30,23,0.0,13.0,5.6,117.0,8.4,9.6,Clear,clear-night,8.234399999999999,25.375,47.21962500000001
244,OK,OK,6.19,7.84,982.3,89.13,4.9,2022-11-23 04:00:00,4,2,30,30,23,0.011,18.4,4.9,93.0,33.9,9.1,"Rain, Partially cloudy",rain,4.888,22.1125,38.804625
245,OK,OK,4.62,9.65,982.0,89.9,5.73,2022-11-23 05:00:00,5,2,30,30,23,0.0,25.9,9.3,137.0,14.0,11.5,Clear,clear-night,4.1548,23.112499999999997,39.607875
246,OK,OK,4.27,10.45,980.9,89.13,6.63,2022-11-23 06:00:00,6,2,30,30,23,0.029,27.7,12.1,142.0,56.1,11.4,"Rain, Partially cloudy",rain,1.504,23.8125,37.963125000000005
247,OK,OK,3.79,8.93,979.38,88.95,7.93,2022-11-23 07:00:00,7,2,30,30,23,0.0,37.1,19.0,149.0,91.0,9.0,Overcast,cloudy,8.8736,28.2125,52.192125000000004
248,OK,OK,2.31,4.21,978.25,89.23,8.88,2022-11-23 08:00:00,8,2,30,30,23,0.241,40.7,20.5,152.0,97.2,6.6,"Rain, Overcast",rain,7.632799999999999,29.075000000000003,52.249500000000005
249,OK,OK,1.3,2.42,978.13,89.35,9.8,2022-11-23 09:00:00,9,2,30,30,23,1.171,42.5,27.6,183.0,100.0,6.4,"Rain, Overcast",rain,4.4556,24.55,42.094125000000005
250,OK,OK,1.66,3.82,979.93,87.18,10.35,2022-11-23 10:00:00,10,2,30,30,23,0.822,53.6,26.2,257.0,65.8,14.1,"Rain, Partially cloudy",rain,6.749199999999999,19.8875,37.29375
251,OK,OK,2.75,5.83,981.38,84.45,11.13,2022-11-23 11:00:00,11,2,30,30,23,0.0,42.5,30.9,257.0,42.8,12.6,Partially cloudy,partly-cloudy-day,0.7332,18.1,28.438875
252,OK,OK,3.84,8.1,982.03,79.8,12.75,2022-11-23 12:00:00,12,2,30,30,23,0.292,42.5,27.6,256.0,33.6,12.1,"Rain, Partially cloudy",rain,0.9964,15.75,25.111125
253,OK,OK,4.21,9.13,982.95,75.55,12.93,2022-11-23 13:00:00,13,2,30,30,23,0.0,29.5,25.4,240.0,33.6,12.1,Partially cloudy,partly-cloudy-day,0.7332,15.175,23.963625
254,OK,OK,4.59,8.41,983.68,73.33,12.55,2022-11-23 14:00:00,14,2,30,30,23,0.0,31.7,26.2,236.0,48.9,11.6,Partially cloudy,partly-cloudy-day,0.9588,15.6875,24.97725
255,OK,OK,4.03,7.52,984.58,73.23,11.6,2022-11-23 15:00:00,15,2,30,30,23,0.0,37.1,24.1,238.0,66.4,12.6,Partially cloudy,partly-cloudy-day,0.9211999999999999,15.625,24.8625
