,Datetime,PM2.5 Scaled µg/m³,Temperature C,precip,windgust,windspeed,winddir,visibility,conditions,Pressure.humidity,PM2.5_cat
1094,2022-12-28 14:00:00,0.82,10.15,0.07,55.4,31.1,203.0,7.3,"Rain, Overcast",88572.28799999999,1
1095,2022-12-28 15:00:00,1.09,10.73,0.092,59.4,30.6,216.0,7.3,"Rain, Overcast",88801.422,1
1096,2022-12-28 16:00:00,1.91,11.13,0.041,53.6,28.8,223.0,10.3,"Rain, Overcast",88123.665,1
1097,2022-12-28 17:00:00,3.34,11.35,0.0,53.6,31.4,223.0,9.9,Overcast,86283.902,2
1098,2022-12-28 18:00:00,2.11,11.25,0.011,57.6,25.1,220.0,9.8,"Rain, Overcast",85958.98999999999,1
1099,2022-12-28 19:00:00,3.0,11.1,1.205,55.4,26.0,221.0,9.2,"Rain, Overcast",84252.984,2
1100,2022-12-28 20:00:00,4.98,10.48,0.011,38.9,24.3,217.0,10.9,"Rain, Overcast",84253.25249999999,2
1101,2022-12-28 21:00:00,4.05,10.05,0.019,38.9,26.2,219.0,9.4,"Rain, Overcast",85218.189,2
1102,2022-12-28 22:00:00,2.77,9.78,0.041,44.6,27.4,227.0,10.9,"Rain, Partially cloudy",83747.77440000001,2
1103,2022-12-28 23:00:00,2.75,9.65,0.0,50.0,28.6,229.0,11.2,Partially cloudy,82892.7904,2
1104,2022-12-29 00:00:00,3.21,9.68,0.187,40.7,26.8,226.0,10.5,"Rain, Partially cloudy",82502.62240000001,2
1105,2022-12-29 01:00:00,2.95,9.68,0.0,50.0,33.0,226.0,10.9,Partially cloudy,81022.896,2
1106,2022-12-29 02:00:00,3.35,9.2,0.032,51.8,32.2,229.0,10.8,"Rain, Partially cloudy",79885.1504,2
1107,2022-12-29 03:00:00,3.93,9.38,0.0,53.6,29.7,229.0,10.5,Overcast,79743.636,2
1108,2022-12-29 04:00:00,3.71,9.6,0.0,50.0,34.9,230.0,9.8,Overcast,79899.09,2
1109,2022-12-29 05:00:00,2.25,9.83,0.041,48.2,32.4,239.0,10.4,"Rain, Overcast",80072.463,1
1110,2022-12-29 06:00:00,1.29,9.3,0.011,42.5,30.0,255.0,11.0,"Rain, Partially cloudy",79039.47700000001,1
